paper,year,word,ctx_freq,PMI
Figaro : journal non politique,1893,contraire,4,6.298
Figaro : journal non politique,1893,collectivistes,6,12.523
Figaro : journal non politique,1893,communistes,3,6.385
Figaro : journal non politique,1893,tant,5,5.134
Figaro : journal non politique,1893,surtout,4,5.427
Figaro : journal non politique,1893,raison,5,5.545
Figaro : journal non politique,1893,juge,5,6.417
Figaro : journal non politique,1893,mme,3,2.971
Figaro : journal non politique,1893,ainsi,5,4.144
Figaro : journal non politique,1893,jusqu,3,3.823
Figaro : journal non politique,1893,pro,3,5.244
Figaro : journal non politique,1893,entendre,5,6.716
Figaro : journal non politique,1893,travail,5,4.734
Figaro : journal non politique,1893,plutôt,3,6.316
Figaro : journal non politique,1893,réalité,3,6.836
Figaro : journal non politique,1893,tion,3,4.736
Figaro : journal non politique,1893,très,9,4.398
Figaro : journal non politique,1893,affilié,4,12.492
Figaro : journal non politique,1893,jours,4,4.041
Figaro : journal non politique,1893,près,3,4.247
Figaro : journal non politique,1893,elles,3,3.953
Figaro : journal non politique,1893,assez,4,4.967
Figaro : journal non politique,1893,nom,4,4.602
Figaro : journal non politique,1893,quelles,3,6.794
Figaro : journal non politique,1893,renseignements,3,5.859
Figaro : journal non politique,1893,instruction,4,5.966
Figaro : journal non politique,1893,crime,5,6.859
Figaro : journal non politique,1893,havre,3,6.817
Figaro : journal non politique,1893,derniers,3,5.613
Figaro : journal non politique,1893,idées,3,6.13
Figaro : journal non politique,1893,bourse,3,5.554
Figaro : journal non politique,1893,mère,3,5.373
Figaro : journal non politique,1893,état,4,4.935
Figaro : journal non politique,1893,réunions,4,7.263
Figaro : journal non politique,1893,disent,3,7.066
Figaro : journal non politique,1893,témoin,3,7.257
Figaro : journal non politique,1893,simon,5,8.127
Figaro : journal non politique,1893,auteur,3,4.956
Figaro : journal non politique,1893,opinions,5,8.771
Figaro : journal non politique,1893,vol,4,6.508
Figaro : journal non politique,1893,passé,3,5.486
Figaro : journal non politique,1893,aucun,3,4.756
Figaro : journal non politique,1894,affaire,15,5.857
Figaro : journal non politique,1894,dés,6,5.736
Figaro : journal non politique,1894,hier,32,5.11
Figaro : journal non politique,1894,style,507,1.224
Figaro : journal non politique,1894,color,496,1.193
Figaro : journal non politique,1894,slategray,485,1.16
Figaro : journal non politique,1894,span,1007,1.214
Figaro : journal non politique,1894,p,1464,4.466
Figaro : journal non politique,1894,parquet,5,6.669
Figaro : journal non politique,1894,léauthier,5,15.586
Figaro : journal non politique,1894,prison,6,5.632
Figaro : journal non politique,1894,ment,6,3.942
Figaro : journal non politique,1894,ici,7,4.398
Figaro : journal non politique,1894,barcelone,15,9.089
Figaro : journal non politique,1894,chefs,4,4.871
Figaro : journal non politique,1894,ceux,16,4.816
Figaro : journal non politique,1894,fait,44,4.767
Figaro : journal non politique,1894,si,29,3.956
Figaro : journal non politique,1894,leurs,18,4.215
Figaro : journal non politique,1894,exploits,4,8.432
Figaro : journal non politique,1894,actes,13,6.779
Figaro : journal non politique,1894,justice,5,4.635
Figaro : journal non politique,1894,salvador,7,11.54
Figaro : journal non politique,1894,a,244,4.248
Figaro : journal non politique,1894,lancé,3,6.694
Figaro : journal non politique,1894,loi,54,6.899
Figaro : journal non politique,1894,nouvelle,11,4.821
Figaro : journal non politique,1894,propagande,58,8.859
Figaro : journal non politique,1894,décidé,5,5.065
Figaro : journal non politique,1894,prendre,5,4.101
Figaro : journal non politique,1894,mesures,12,6.473
Figaro : journal non politique,1894,contre,130,6.788
Figaro : journal non politique,1894,croit,6,6.024
Figaro : journal non politique,1894,combattre,8,7.879
Figaro : journal non politique,1894,mouvement,6,5.032
Figaro : journal non politique,1894,ainsi,17,4.625
Figaro : journal non politique,1894,avérés,6,12.487
Figaro : journal non politique,1894,individus,11,8.1
Figaro : journal non politique,1894,devaient,3,6.171
Figaro : journal non politique,1894,être,61,5.318
Figaro : journal non politique,1894,engin,5,9.868
Figaro : journal non politique,1894,prit,3,5.284
Figaro : journal non politique,1894,gt,5,1.509
Figaro : journal non politique,1894,marseille,13,6.63
Figaro : journal non politique,1894,arrestations,28,10.137
Figaro : journal non politique,1894,italiens,15,7.608
Figaro : journal non politique,1894,continuent,6,7.293
Figaro : journal non politique,1894,tant,5,3.851
Figaro : journal non politique,1894,groupe,15,5.962
Figaro : journal non politique,1894,arrêtés,27,9.368
Figaro : journal non politique,1894,devenu,7,7.145
Figaro : journal non politique,1894,mois,5,3.33
Figaro : journal non politique,1894,voie,3,4.512
Figaro : journal non politique,1894,bien,28,4.166
Figaro : journal non politique,1894,idéal,4,6.822
Figaro : journal non politique,1894,reçu,3,3.694
Figaro : journal non politique,1894,non,13,4.092
Figaro : journal non politique,1894,après,28,4.425
Figaro : journal non politique,1894,procès,31,8.061
Figaro : journal non politique,1894,aujourd,18,4.887
Figaro : journal non politique,1894,hui,17,4.686
Figaro : journal non politique,1894,action,6,3.762
Figaro : journal non politique,1894,deux,37,4.566
Figaro : journal non politique,1894,trois,25,5.145
Figaro : journal non politique,1894,opinion,5,5.103
Figaro : journal non politique,1894,découverte,4,6.992
Figaro : journal non politique,1894,tout,31,4.029
Figaro : journal non politique,1894,moins,15,4.641
Figaro : journal non politique,1894,récit,10,7.949
Figaro : journal non politique,1894,demain,3,3.529
Figaro : journal non politique,1894,trouver,6,5.555
Figaro : journal non politique,1894,dont,33,4.703
Figaro : journal non politique,1894,demandé,5,5.539
Figaro : journal non politique,1894,pourquoi,4,4.269
Figaro : journal non politique,1894,sans,23,4.025
Figaro : journal non politique,1894,doute,6,4.713
Figaro : journal non politique,1894,etc,5,3.737
Figaro : journal non politique,1894,séjour,3,5.905
Figaro : journal non politique,1894,attentats,37,11.798
Figaro : journal non politique,1894,suite,14,5.042
Figaro : journal non politique,1894,pourront,5,6.331
Figaro : journal non politique,1894,servir,3,5.284
Figaro : journal non politique,1894,militant,20,10.654
Figaro : journal non politique,1894,cela,13,4.707
Figaro : journal non politique,1894,vaillant,19,9.277
Figaro : journal non politique,1894,e,4,1.149
Figaro : journal non politique,1894,celle,9,4.47
Figaro : journal non politique,1894,vol,7,6.031
Figaro : journal non politique,1894,théorie,4,7.705
Figaro : journal non politique,1894,but,13,6.336
Figaro : journal non politique,1894,acte,13,6.453
Figaro : journal non politique,1894,incriminé,4,11.063
Figaro : journal non politique,1894,caractère,17,7.333
Figaro : journal non politique,1894,cours,6,3.551
Figaro : journal non politique,1894,comme,89,5.7
Figaro : journal non politique,1894,menées,23,11.003
Figaro : journal non politique,1894,ci,5,3.386
Figaro : journal non politique,1894,nuit,3,3.52
Figaro : journal non politique,1894,dernière,8,5.085
Figaro : journal non politique,1894,vient,12,4.729
Figaro : journal non politique,1894,arrêter,5,6.268
Figaro : journal non politique,1894,dangereux,18,9.048
Figaro : journal non politique,1894,ouvriers,10,4.755
Figaro : journal non politique,1894,connus,5,7.467
Figaro : journal non politique,1894,affiliation,4,10.968
Figaro : journal non politique,1894,matin,11,4.353
Figaro : journal non politique,1894,brest,5,7.005
Figaro : journal non politique,1894,chez,63,6.936
Figaro : journal non politique,1894,tous,46,4.907
Figaro : journal non politique,1894,signalés,4,8.675
Figaro : journal non politique,1894,depuis,22,5.059
Figaro : journal non politique,1894,longtemps,5,4.962
Figaro : journal non politique,1894,enfin,3,3.283
Figaro : journal non politique,1894,reclus,5,11.086
Figaro : journal non politique,1894,faire,24,4.392
Figaro : journal non politique,1894,liberté,10,5.567
Figaro : journal non politique,1894,connu,21,7.92
Figaro : journal non politique,1894,gouvernement,10,3.771
Figaro : journal non politique,1894,plus,53,3.887
Figaro : journal non politique,1894,cet,18,5.021
Figaro : journal non politique,1894,palais,3,3.997
Figaro : journal non politique,1894,quatre,18,5.569
Figaro : journal non politique,1894,lettre,9,5.118
Figaro : journal non politique,1894,signée,3,7.599
Figaro : journal non politique,1894,comité,5,4.041
Figaro : journal non politique,1894,directeur,3,3.159
Figaro : journal non politique,1894,ii,7,3.517
Figaro : journal non politique,1894,dit,28,4.826
Figaro : journal non politique,1894,cette,40,4.065
Figaro : journal non politique,1894,compagnons,17,9.585
Figaro : journal non politique,1894,juillet,3,3.363
Figaro : journal non politique,1894,menaçant,3,8.112
Figaro : journal non politique,1894,avoir,24,4.899
Figaro : journal non politique,1894,dénoncé,3,7.952
Figaro : journal non politique,1894,police,25,6.487
Figaro : journal non politique,1894,dernier,8,4.378
Figaro : journal non politique,1894,traité,4,4.984
Figaro : journal non politique,1894,relations,11,7.006
Figaro : journal non politique,1894,jour,11,3.819
Figaro : journal non politique,1894,peur,4,5.748
Figaro : journal non politique,1894,socialistes,14,6.247
Figaro : journal non politique,1894,nouvelles,34,6.815
Figaro : journal non politique,1894,diverses,33,7.965
Figaro : journal non politique,1894,plusieurs,24,6.001
Figaro : journal non politique,1894,photographies,3,8.108
Figaro : journal non politique,1894,très,20,4.267
Figaro : journal non politique,1894,propos,9,6.105
Figaro : journal non politique,1894,théories,19,10.502
Figaro : journal non politique,1894,bombe,15,10.286
Figaro : journal non politique,1894,attentat,26,9.588
Figaro : journal non politique,1894,mot,4,4.425
Figaro : journal non politique,1894,avril,6,4.519
Figaro : journal non politique,1894,agitation,3,6.407
Figaro : journal non politique,1894,milieux,6,6.55
Figaro : journal non politique,1894,autre,10,3.72
Figaro : journal non politique,1894,france,10,3.029
Figaro : journal non politique,1894,demande,14,5.17
Figaro : journal non politique,1894,commis,12,7.02
Figaro : journal non politique,1894,montluçon,6,10.596
Figaro : journal non politique,1894,compagnie,3,3.913
Figaro : journal non politique,1894,sous,15,3.817
Figaro : journal non politique,1894,v,6,2.731
Figaro : journal non politique,1894,toutes,10,3.651
Figaro : journal non politique,1894,mieux,4,3.985
Figaro : journal non politique,1894,puisque,4,5.338
Figaro : journal non politique,1894,entre,15,4.303
Figaro : journal non politique,1894,oui,7,5.267
Figaro : journal non politique,1894,documents,7,7.087
Figaro : journal non politique,1894,amis,4,3.916
Figaro : journal non politique,1894,victimes,6,5.956
Figaro : journal non politique,1894,mêmes,3,3.913
Figaro : journal non politique,1894,voici,7,4.651
Figaro : journal non politique,1894,paix,3,3.201
Figaro : journal non politique,1894,guerre,7,3.145
Figaro : journal non politique,1894,considéré,5,7.831
Figaro : journal non politique,1894,forfaits,5,10.983
Figaro : journal non politique,1894,théâtre,4,3.814
Figaro : journal non politique,1894,fit,3,3.722
Figaro : journal non politique,1894,saint,19,4.279
Figaro : journal non politique,1894,martin,5,5.49
Figaro : journal non politique,1894,lieu,10,3.95
Figaro : journal non politique,1894,londres,36,7.024
Figaro : journal non politique,1894,compa,3,7.924
Figaro : journal non politique,1894,générale,3,3.214
Figaro : journal non politique,1894,dé,9,3.872
Figaro : journal non politique,1894,crimes,24,9.717
Figaro : journal non politique,1894,pendant,4,3.118
Figaro : journal non politique,1894,frère,3,4.962
Figaro : journal non politique,1894,société,5,3.798
Figaro : journal non politique,1894,franc,7,6.073
Figaro : journal non politique,1894,bourgeois,16,7.653
Figaro : journal non politique,1894,quartier,4,5.353
Figaro : journal non politique,1894,quand,12,4.568
Figaro : journal non politique,1894,condamnés,5,7.219
Figaro : journal non politique,1894,seulement,10,4.918
Figaro : journal non politique,1894,également,4,4.242
Figaro : journal non politique,1894,pris,10,4.887
Figaro : journal non politique,1894,ancien,4,3.887
Figaro : journal non politique,1894,ministre,5,3.006
Figaro : journal non politique,1894,entendu,5,5.238
Figaro : journal non politique,1894,idées,11,6.721
Figaro : journal non politique,1894,façon,6,4.683
Figaro : journal non politique,1894,trouve,7,5.222
Figaro : journal non politique,1894,madeleine,3,5.82
Figaro : journal non politique,1894,seule,4,4.356
Figaro : journal non politique,1894,arrestation,17,8.484
Figaro : journal non politique,1894,cambrioleur,5,10.312
Figaro : journal non politique,1894,instruction,5,5.005
Figaro : journal non politique,1894,russe,3,4.395
Figaro : journal non politique,1894,français,23,5.113
Figaro : journal non politique,1894,nihilistes,3,11.59
Figaro : journal non politique,1894,faut,5,3.203
Figaro : journal non politique,1894,délit,3,6.873
Figaro : journal non politique,1894,aussi,16,4.244
Figaro : journal non politique,1894,malheureux,3,5.244
Figaro : journal non politique,1894,forcés,3,7.177
Figaro : journal non politique,1894,défendre,5,5.99
Figaro : journal non politique,1894,vienne,3,4.789
Figaro : journal non politique,1894,août,3,3.509
Figaro : journal non politique,1894,objet,3,4.808
Figaro : journal non politique,1894,répression,9,8.383
Figaro : journal non politique,1894,peine,6,4.936
Figaro : journal non politique,1894,provocation,5,8.436
Figaro : journal non politique,1894,publique,4,4.356
Figaro : journal non politique,1894,toute,10,3.79
Figaro : journal non politique,1894,délits,6,9.123
Figaro : journal non politique,1894,prises,3,5.218
Figaro : journal non politique,1894,possible,3,3.978
Figaro : journal non politique,1894,commissaires,3,6.646
Figaro : journal non politique,1894,noms,6,6.217
Figaro : journal non politique,1894,étrangers,9,6.462
Figaro : journal non politique,1894,expulsés,3,9.255
Figaro : journal non politique,1894,socialiste,13,5.201
Figaro : journal non politique,1894,groupes,13,7.392
Figaro : journal non politique,1894,arrêté,33,8.074
Figaro : journal non politique,1894,temps,17,4.516
Figaro : journal non politique,1894,déjà,18,5.265
Figaro : journal non politique,1894,chef,4,3.369
Figaro : journal non politique,1894,nécessaire,3,4.521
Figaro : journal non politique,1894,nombre,12,4.523
Figaro : journal non politique,1894,dès,6,4.231
Figaro : journal non politique,1894,fortement,3,6.744
Figaro : journal non politique,1894,voilà,5,4.598
Figaro : journal non politique,1894,vingt,9,5.35
Figaro : journal non politique,1894,cas,4,3.731
Figaro : journal non politique,1894,où,21,3.922
Figaro : journal non politique,1894,vrai,9,5.733
Figaro : journal non politique,1894,récemment,6,6.408
Figaro : journal non politique,1894,peut,20,4.428
Figaro : journal non politique,1894,paraît,3,4.737
Figaro : journal non politique,1894,père,4,3.995
Figaro : journal non politique,1894,quel,3,3.769
Figaro : journal non politique,1894,effet,11,4.883
Figaro : journal non politique,1894,débats,4,6.2
Figaro : journal non politique,1894,suivant,3,4.227
Figaro : journal non politique,1894,cour,5,4.287
Figaro : journal non politique,1894,faite,3,4.071
Figaro : journal non politique,1894,autres,24,5.11
Figaro : journal non politique,1894,comment,4,4.29
Figaro : journal non politique,1894,italien,8,6.43
Figaro : journal non politique,1894,ans,9,3.35
Figaro : journal non politique,1894,occupe,3,6.24
Figaro : journal non politique,1894,lépine,3,8.051
Figaro : journal non politique,1894,surveiller,3,7.949
Figaro : journal non politique,1894,monsieur,3,3.869
Figaro : journal non politique,1894,peu,10,3.767
Figaro : journal non politique,1894,dessous,3,5.881
Figaro : journal non politique,1894,monde,4,3.223
Figaro : journal non politique,1894,photographie,3,7.511
Figaro : journal non politique,1894,premier,7,4.001
Figaro : journal non politique,1894,point,9,4.058
Figaro : journal non politique,1894,voleur,3,7.539
Figaro : journal non politique,1894,chambre,5,3.261
Figaro : journal non politique,1894,matha,3,12.337
Figaro : journal non politique,1894,bombes,7,8.33
Figaro : journal non politique,1894,moment,8,4.325
Figaro : journal non politique,1894,perquisitions,19,10.833
Figaro : journal non politique,1894,quelque,14,5.56
Figaro : journal non politique,1894,va,10,4.678
Figaro : journal non politique,1894,place,4,3.276
Figaro : journal non politique,1894,cinquante,3,5.383
Figaro : journal non politique,1894,hautement,3,7.978
Figaro : journal non politique,1894,appel,3,4.116
Figaro : journal non politique,1894,encore,13,3.801
Figaro : journal non politique,1894,w,3,2.769
Figaro : journal non politique,1894,haut,3,4.109
Figaro : journal non politique,1894,ni,8,3.823
Figaro : journal non politique,1894,parce,3,3.595
Figaro : journal non politique,1894,chose,4,4.171
Figaro : journal non politique,1894,nouveau,6,3.868
Figaro : journal non politique,1894,surtout,7,4.95
Figaro : journal non politique,1894,question,8,4.237
Figaro : journal non politique,1894,contraire,5,5.337
Figaro : journal non politique,1894,près,3,2.964
Figaro : journal non politique,1894,tel,9,5.75
Figaro : journal non politique,1894,quelques,20,4.845
Figaro : journal non politique,1894,agents,8,5.99
Figaro : journal non politique,1894,vis,4,5.512
Figaro : journal non politique,1894,nommé,22,7.183
Figaro : journal non politique,1894,f,3,1.236
Figaro : journal non politique,1894,objets,3,5.581
Figaro : journal non politique,1894,victime,4,5.699
Figaro : journal non politique,1894,caserio,14,14.198
Figaro : journal non politique,1894,rome,5,4.805
Figaro : journal non politique,1894,sinon,3,6.113
Figaro : journal non politique,1894,cents,5,5.973
Figaro : journal non politique,1894,recherche,3,6.457
Figaro : journal non politique,1894,denis,4,5.943
Figaro : journal non politique,1894,divers,3,4.118
Figaro : journal non politique,1894,commissaire,6,5.787
Figaro : journal non politique,1894,correspondance,7,7.267
Figaro : journal non politique,1894,réfugiés,7,8.457
Figaro : journal non politique,1894,mis,12,5.573
Figaro : journal non politique,1894,présence,10,5.958
Figaro : journal non politique,1894,exploit,4,8.883
Figaro : journal non politique,1894,devant,12,4.436
Figaro : journal non politique,1894,première,8,4.266
Figaro : journal non politique,1894,oeuvre,4,5.442
Figaro : journal non politique,1894,condamné,9,6.766
Figaro : journal non politique,1894,commence,5,6.445
Figaro : journal non politique,1894,là,7,2.942
Figaro : journal non politique,1894,individu,6,7.196
Figaro : journal non politique,1894,semble,4,4.592
Figaro : journal non politique,1894,jeune,15,5.542
Figaro : journal non politique,1894,henri,5,4.493
Figaro : journal non politique,1894,certaine,3,5.273
Figaro : journal non politique,1894,devenir,4,6.415
Figaro : journal non politique,1894,revue,8,5.417
Figaro : journal non politique,1894,lois,7,5.884
Figaro : journal non politique,1894,parmi,18,6.115
Figaro : journal non politique,1894,domicile,11,7.185
Figaro : journal non politique,1894,clément,3,7.15
Figaro : journal non politique,1894,homme,10,4.397
Figaro : journal non politique,1894,paris,12,2.741
Figaro : journal non politique,1894,derniers,9,5.914
Figaro : journal non politique,1894,exécution,4,5.8
Figaro : journal non politique,1894,jusqu,6,3.539
Figaro : journal non politique,1894,six,11,5.58
Figaro : journal non politique,1894,mise,3,3.818
Figaro : journal non politique,1894,rien,11,4.402
Figaro : journal non politique,1894,ville,9,4.411
Figaro : journal non politique,1894,puis,4,3.129
Figaro : journal non politique,1894,prenait,4,7.223
Figaro : journal non politique,1894,prétend,3,6.368
Figaro : journal non politique,1894,fin,3,3.466
Figaro : journal non politique,1894,nom,9,4.488
Figaro : journal non politique,1894,jamais,11,4.75
Figaro : journal non politique,1894,pro,4,4.375
Figaro : journal non politique,1894,café,3,5.485
Figaro : journal non politique,1894,journaux,25,6.917
Figaro : journal non politique,1894,grande,11,4.113
Figaro : journal non politique,1894,quelle,4,4.429
Figaro : journal non politique,1894,cause,3,3.861
Figaro : journal non politique,1894,connaissait,4,7.609
Figaro : journal non politique,1894,écrit,5,4.878
Figaro : journal non politique,1894,lutte,3,4.071
Figaro : journal non politique,1894,époque,3,4.913
Figaro : journal non politique,1894,république,3,3.315
Figaro : journal non politique,1894,française,3,2.423
Figaro : journal non politique,1894,combattu,3,7.826
Figaro : journal non politique,1894,explosion,5,6.886
Figaro : journal non politique,1894,chatel,3,10.825
Figaro : journal non politique,1894,sait,7,4.707
Figaro : journal non politique,1894,toutefois,5,6.103
Figaro : journal non politique,1894,femme,7,4.318
Figaro : journal non politique,1894,bécu,4,15.809
Figaro : journal non politique,1894,province,3,4.928
Figaro : journal non politique,1894,doctrines,4,7.85
Figaro : journal non politique,1894,constant,4,7.672
Figaro : journal non politique,1894,célèbre,5,6.312
Figaro : journal non politique,1894,sébastien,6,8.964
Figaro : journal non politique,1894,faure,9,7.736
Figaro : journal non politique,1894,militants,9,7.756
Figaro : journal non politique,1894,venir,4,5.076
Figaro : journal non politique,1894,crime,11,6.713
Figaro : journal non politique,1894,com,5,4.49
Figaro : journal non politique,1894,bon,12,5.044
Figaro : journal non politique,1894,mal,4,4.1
Figaro : journal non politique,1894,con,4,3.915
Figaro : journal non politique,1894,lt,5,1.504
Figaro : journal non politique,1894,dépôt,7,6.684
Figaro : journal non politique,1894,départ,3,4.259
Figaro : journal non politique,1894,emile,14,7.334
Figaro : journal non politique,1894,henry,24,8.126
Figaro : journal non politique,1894,ami,4,4.383
Figaro : journal non politique,1894,désigné,3,6.662
Figaro : journal non politique,1894,âge,4,5.192
Figaro : journal non politique,1894,redoutable,3,7.38
Figaro : journal non politique,1894,parti,22,5.285
Figaro : journal non politique,1894,recherches,3,6.305
Figaro : journal non politique,1894,opérées,9,9.492
Figaro : journal non politique,1894,droits,3,3.574
Figaro : journal non politique,1894,paul,6,4.359
Figaro : journal non politique,1894,bernard,6,6.589
Figaro : journal non politique,1894,celui,7,3.935
Figaro : journal non politique,1894,rôle,4,4.762
Figaro : journal non politique,1894,voulu,3,4.342
Figaro : journal non politique,1894,faux,9,6.972
Figaro : journal non politique,1894,ouvrier,9,6.21
Figaro : journal non politique,1894,i,17,1.954
Figaro : journal non politique,1894,profession,4,6.933
Figaro : journal non politique,1894,foi,4,4.856
Figaro : journal non politique,1894,etienne,6,6.81
Figaro : journal non politique,1894,di,4,4.717
Figaro : journal non politique,1894,général,3,1.918
Figaro : journal non politique,1894,malgré,5,4.616
Figaro : journal non politique,1894,certaines,4,5.184
Figaro : journal non politique,1894,art,4,4.382
Figaro : journal non politique,1894,tribunaux,6,7.287
Figaro : journal non politique,1894,jean,8,4.596
Figaro : journal non politique,1894,assises,5,6.635
Figaro : journal non politique,1894,meunier,11,9.563
Figaro : journal non politique,1894,réunions,8,6.979
Figaro : journal non politique,1894,alors,6,3.754
Figaro : journal non politique,1894,lendemain,4,5.457
Figaro : journal non politique,1894,mort,9,4.498
Figaro : journal non politique,1894,tenu,3,4.726
Figaro : journal non politique,1894,blessé,3,5.195
Figaro : journal non politique,1894,pu,9,4.536
Figaro : journal non politique,1894,devait,6,5.252
Figaro : journal non politique,1894,maintenant,3,3.744
Figaro : journal non politique,1894,donc,8,3.955
Figaro : journal non politique,1894,disait,5,5.467
Figaro : journal non politique,1894,chaque,5,3.921
Figaro : journal non politique,1894,avocat,4,5.554
Figaro : journal non politique,1894,ailleurs,7,4.598
Figaro : journal non politique,1894,théoriciens,3,10.545
Figaro : journal non politique,1894,refusé,3,5.955
Figaro : journal non politique,1894,signalé,13,8.715
Figaro : journal non politique,1894,anarchie,4,7.825
Figaro : journal non politique,1894,relation,4,8.634
Figaro : journal non politique,1894,considère,3,6.594
Figaro : journal non politique,1894,tour,5,4.227
Figaro : journal non politique,1894,ajoute,3,5.094
Figaro : journal non politique,1894,veux,3,5.22
Figaro : journal non politique,1894,hommes,6,3.872
Figaro : journal non politique,1894,terreur,5,7.527
Figaro : journal non politique,1894,chasse,4,5.972
Figaro : journal non politique,1894,seul,6,4.437
Figaro : journal non politique,1894,disant,5,6.271
Figaro : journal non politique,1894,sujet,3,3.779
Figaro : journal non politique,1894,énergie,4,6.184
Figaro : journal non politique,1894,personnel,3,4.666
Figaro : journal non politique,1894,révolutionnaires,6,7.056
Figaro : journal non politique,1894,commune,3,4.411
Figaro : journal non politique,1894,jules,5,5.33
Figaro : journal non politique,1894,h,3,0.324
Figaro : journal non politique,1894,savait,4,6.552
Figaro : journal non politique,1894,opinions,10,8.487
Figaro : journal non politique,1894,pouvait,3,4.235
Figaro : journal non politique,1894,avant,9,4.028
Figaro : journal non politique,1894,plupart,4,5.547
Figaro : journal non politique,1894,complots,3,10.101
Figaro : journal non politique,1894,angleterre,5,4.55
Figaro : journal non politique,1894,pays,8,3.827
Figaro : journal non politique,1894,étranger,3,4.626
Figaro : journal non politique,1894,soir,7,3.487
Figaro : journal non politique,1894,faisait,4,5.008
Figaro : journal non politique,1894,espagne,4,4.716
Figaro : journal non politique,1894,travaux,3,3.916
Figaro : journal non politique,1894,réponse,10,6.338
Figaro : journal non politique,1894,déclare,4,5.136
Figaro : journal non politique,1894,petite,4,4.047
Figaro : journal non politique,1894,suffisamment,3,7.099
Figaro : journal non politique,1894,péril,8,7.837
Figaro : journal non politique,1894,brunet,4,8.769
Figaro : journal non politique,1894,rue,9,2.738
Figaro : journal non politique,1894,louis,7,4.576
Figaro : journal non politique,1894,marius,3,7.827
Figaro : journal non politique,1894,tournadre,3,13.379
Figaro : journal non politique,1894,papiers,9,8.076
Figaro : journal non politique,1894,jours,6,3.342
Figaro : journal non politique,1894,vi,3,5.096
Figaro : journal non politique,1894,auteur,7,4.895
Figaro : journal non politique,1894,bruxelles,3,5.227
Figaro : journal non politique,1894,grand,9,3.349
Figaro : journal non politique,1894,qualité,5,5.317
Figaro : journal non politique,1894,dire,10,4.166
Figaro : journal non politique,1894,elles,4,3.084
Figaro : journal non politique,1894,menaces,9,8.29
Figaro : journal non politique,1894,voir,8,4.464
Figaro : journal non politique,1894,journal,10,4.431
Figaro : journal non politique,1894,coup,7,4.598
Figaro : journal non politique,1894,soupçonnés,3,10.791
Figaro : journal non politique,1894,nie,3,6.001
Figaro : journal non politique,1894,curieux,3,5.84
Figaro : journal non politique,1894,jourd,3,7.273
Figaro : journal non politique,1894,révolte,5,7.488
Figaro : journal non politique,1894,seize,3,6.994
Figaro : journal non politique,1894,lecture,3,5.36
Figaro : journal non politique,1894,lesquels,7,6.405
Figaro : journal non politique,1894,sort,3,5.041
Figaro : journal non politique,1894,déclaré,7,5.61
Figaro : journal non politique,1894,compromis,4,7.596
Figaro : journal non politique,1894,do,3,2.012
Figaro : journal non politique,1894,opéré,3,7.986
Figaro : journal non politique,1894,re,5,3.916
Figaro : journal non politique,1894,envoyé,6,5.988
Figaro : journal non politique,1894,petit,7,4.289
Figaro : journal non politique,1894,aucun,12,5.472
Figaro : journal non politique,1894,dupuy,3,7.51
Figaro : journal non politique,1894,mardi,4,4.689
Figaro : journal non politique,1894,douze,3,5.696
Figaro : journal non politique,1894,découvert,5,7.101
Figaro : journal non politique,1894,réunion,5,3.984
Figaro : journal non politique,1894,quinze,3,5.102
Figaro : journal non politique,1894,liste,3,4.588
Figaro : journal non politique,1894,attention,4,5.555
Figaro : journal non politique,1894,crispi,3,8.669
Figaro : journal non politique,1894,meurtrier,6,7.942
Figaro : journal non politique,1894,voté,3,5.213
Figaro : journal non politique,1894,compagnon,6,8.578
Figaro : journal non politique,1894,conférence,4,4.239
Figaro : journal non politique,1894,certes,4,5.96
Figaro : journal non politique,1894,croyait,4,7.158
Figaro : journal non politique,1894,partout,8,5.862
Figaro : journal non politique,1894,véritable,6,5.721
Figaro : journal non politique,1894,procurer,3,6.733
Figaro : journal non politique,1894,conseil,3,2.277
Figaro : journal non politique,1894,président,4,2.569
Figaro : journal non politique,1894,lorsque,4,4.684
Figaro : journal non politique,1894,projet,5,4.287
Figaro : journal non politique,1894,suisse,3,5.18
Figaro : journal non politique,1894,laquelle,3,3.449
Figaro : journal non politique,1894,renseignements,4,4.99
Figaro : journal non politique,1894,nouvel,7,6.463
Figaro : journal non politique,1894,viennent,4,5.273
Figaro : journal non politique,1894,livourne,6,12.227
Figaro : journal non politique,1894,affiliés,3,9.491
Figaro : journal non politique,1894,toujours,11,4.496
Figaro : journal non politique,1894,anarchiste,6,8.791
Figaro : journal non politique,1894,hr,3,3.572
Figaro : journal non politique,1894,écrits,5,8.467
Figaro : journal non politique,1894,rapports,3,5.458
Figaro : journal non politique,1894,auteurs,5,6.524
Figaro : journal non politique,1894,organisation,7,5.632
Figaro : journal non politique,1894,chansons,4,7.649
Figaro : journal non politique,1894,discours,3,3.721
Figaro : journal non politique,1894,présent,4,5.1
Figaro : journal non politique,1894,certains,6,5.055
Figaro : journal non politique,1894,fort,6,4.284
Figaro : journal non politique,1894,poursuivi,3,6.744
Figaro : journal non politique,1894,car,12,4.821
Figaro : journal non politique,1894,cherchent,3,7.697
Figaro : journal non politique,1894,dû,5,4.7
Figaro : journal non politique,1894,complot,13,9.21
Figaro : journal non politique,1894,cinq,11,5.143
Figaro : journal non politique,1894,complices,3,7.234
Figaro : journal non politique,1894,habitant,3,7.053
Figaro : journal non politique,1894,maison,4,3.302
