paper,year,anarchist_hits,communis_hits,socialis_hits,revolution_hits
La Croix,1885,0,0,0,1
La Croix,1885,0,0,3,7
La Croix,1885,0,0,0,1
La Croix,1885,0,0,0,0
La Croix,1885,1,0,0,3
La Croix,1885,4,0,1,0
La Croix,1885,1,0,0,2
La Croix,1885,2,0,2,1
La Croix,1885,1,0,1,3
La Croix,1885,3,0,0,2
La Croix,1885,2,0,1,0
La Croix,1885,0,0,2,2
La Croix,1885,0,0,1,0
La Croix,1885,0,0,0,1
La Croix,1885,1,0,1,0
La Croix,1885,0,0,0,0
La Croix,1885,0,0,0,0
La Croix,1885,5,0,3,10
La Croix,1885,5,0,14,2
La Croix,1885,1,0,1,2
La Croix,1885,0,0,0,0
La Croix,1885,2,0,3,1
La Croix,1885,0,0,0,3
La Croix,1885,10,0,1,5
La Croix,1885,1,0,1,6
La Croix,1885,2,0,0,2
La Croix,1885,2,0,0,1
La Croix,1885,0,0,3,4
La Croix,1885,0,0,1,0
La Croix,1885,0,0,2,1
La Croix,1885,0,0,0,0
La Croix,1885,0,0,0,1
La Croix,1885,0,0,1,3
La Croix,1885,3,0,1,1
La Croix,1885,1,0,3,3
La Croix,1885,0,0,1,0
La Croix,1885,0,0,0,2
La Croix,1885,0,0,1,1
La Croix,1885,0,1,3,2
La Croix,1885,0,0,0,0
La Croix,1885,2,0,4,1
La Croix,1885,0,0,0,0
La Croix,1885,0,0,0,4
La Croix,1885,0,0,1,1
La Croix,1885,0,0,0,6
La Croix,1885,2,0,0,2
La Croix,1885,0,0,0,2
La Croix,1885,0,0,0,4
La Croix,1885,3,0,0,3
La Croix,1885,0,0,1,4
La Croix,1885,0,0,1,1
La Croix,1885,3,0,3,2
La Croix,1885,0,0,0,1
La Croix,1885,0,1,0,2
La Croix,1885,2,0,9,7
La Croix,1885,0,0,1,1
La Croix,1885,2,0,5,6
La Croix,1885,1,0,0,2
La Croix,1885,1,0,0,0
La Croix,1885,2,0,0,10
La Croix,1885,1,0,5,8
La Croix,1885,5,0,0,1
La Croix,1885,0,0,1,0
La Croix,1885,0,0,0,3
La Croix,1885,1,0,3,2
La Croix,1885,1,0,0,8
La Croix,1885,3,0,1,2
La Croix,1885,3,0,1,4
La Croix,1885,2,0,1,1
La Croix,1885,8,0,0,1
La Croix,1885,0,0,0,1
La Croix,1885,2,0,0,9
La Croix,1885,0,0,1,2
La Croix,1885,0,0,0,3
La Croix,1885,0,0,0,2
La Croix,1886,3,0,0,2
La Croix,1886,4,0,4,2
La Croix,1886,1,0,0,1
La Croix,1886,0,0,0,1
La Croix,1886,0,0,3,1
La Croix,1886,0,0,4,2
La Croix,1886,0,0,2,1
La Croix,1886,0,0,0,2
La Croix,1886,0,0,3,1
La Croix,1886,1,0,2,2
La Croix,1886,2,0,0,2
La Croix,1886,0,0,0,4
La Croix,1886,1,0,1,5
La Croix,1886,1,0,3,3
La Croix,1886,0,0,5,3
La Croix,1886,3,0,1,1
La Croix,1886,0,0,0,0
La Croix,1886,1,0,1,1
La Croix,1886,3,0,4,1
La Croix,1886,0,0,1,0
La Croix,1886,1,0,0,1
La Croix,1886,0,0,0,2
La Croix,1886,0,0,4,1
La Croix,1886,5,0,2,4
La Croix,1886,3,0,4,0
La Croix,1886,1,0,2,5
La Croix,1886,2,0,9,5
La Croix,1886,2,0,2,1
La Croix,1886,2,0,0,2
La Croix,1886,2,0,0,3
La Croix,1886,2,0,3,3
La Croix,1886,3,0,6,4
La Croix,1886,2,0,1,2
La Croix,1886,1,0,0,1
La Croix,1886,0,0,1,6
La Croix,1886,0,0,1,0
La Croix,1886,2,0,5,2
La Croix,1886,0,0,1,1
La Croix,1886,0,0,1,1
La Croix,1886,2,0,9,7
La Croix,1886,1,0,0,2
La Croix,1886,0,0,0,1
La Croix,1886,1,0,3,5
La Croix,1886,6,0,5,10
La Croix,1886,1,0,0,2
La Croix,1886,0,0,0,0
La Croix,1886,1,0,1,1
La Croix,1886,0,0,0,5
