paper,year,anarchist_hits,communis_hits,socialis_hits,revolution_hits
Le Populaire,1920,0,2,39,6
Le Populaire,1920,1,2,32,7
Le Populaire,1920,4,0,44,6
Le Populaire,1920,0,0,32,9
Le Populaire,1920,1,1,34,2
Le Populaire,1920,0,1,48,7
Le Populaire,1920,0,3,24,9
Le Populaire,1920,0,10,34,8
Le Populaire,1920,0,3,29,4
Le Populaire,1920,1,0,37,5
Le Populaire,1920,1,3,26,10
Le Populaire,1920,0,5,31,5
Le Populaire,1920,1,1,37,4
Le Populaire,1920,0,3,30,8
Le Populaire,1920,1,5,52,6
Le Populaire,1920,2,2,26,9
Le Populaire,1920,0,10,38,11
Le Populaire,1920,0,0,32,4
Le Populaire,1920,0,2,23,9
Le Populaire,1920,0,7,42,11
Le Populaire,1920,3,7,33,9
Le Populaire,1920,0,5,29,13
Le Populaire,1920,0,4,44,5
Le Populaire,1920,1,3,38,4
Le Populaire,1920,0,0,37,9
Le Populaire,1920,2,1,24,14
Le Populaire,1920,0,2,38,12
Le Populaire,1920,0,2,39,6
Le Populaire,1920,0,2,35,10
Le Populaire,1920,0,10,27,10
Le Populaire,1920,0,21,27,7
Le Populaire,1920,0,1,44,5
Le Populaire,1920,0,1,28,11
Le Populaire,1920,0,4,27,10
Le Populaire,1920,0,6,31,14
Le Populaire,1920,0,4,33,9
Le Populaire,1920,0,0,44,5
Le Populaire,1920,1,3,34,6
Le Populaire,1920,0,6,21,4
Le Populaire,1920,0,73,38,19
Le Populaire,1920,1,4,31,6
Le Populaire,1920,0,3,31,10
Le Populaire,1920,0,3,38,10
