paper,year,anarchist_hits,communis_hits,socialis_hits,revolution_hits
L'Aurore,1899,1,0,20,1
L'Aurore,1899,0,1,18,15
L'Aurore,1899,12,0,2,11
L'Aurore,1899,1,0,8,3
L'Aurore,1899,2,0,11,5
L'Aurore,1899,0,0,7,5
L'Aurore,1899,1,0,12,6
L'Aurore,1899,2,0,16,7
L'Aurore,1899,3,1,7,5
L'Aurore,1899,1,7,17,5
L'Aurore,1899,3,3,38,12
L'Aurore,1899,0,0,12,8
L'Aurore,1899,0,0,12,5
L'Aurore,1899,0,1,10,1
L'Aurore,1899,4,1,22,8
L'Aurore,1899,1,0,11,7
L'Aurore,1899,1,0,7,4
L'Aurore,1899,2,0,13,15
L'Aurore,1899,0,0,4,2
L'Aurore,1899,4,0,37,22
L'Aurore,1899,0,0,4,6
L'Aurore,1899,1,0,14,0
L'Aurore,1899,1,5,34,22
L'Aurore,1899,0,0,25,9
L'Aurore,1899,2,1,9,9
L'Aurore,1899,0,1,18,12
L'Aurore,1899,4,3,12,19
L'Aurore,1899,2,0,8,8
L'Aurore,1899,0,0,5,1
L'Aurore,1899,1,4,11,8
L'Aurore,1899,2,0,21,13
L'Aurore,1899,0,0,14,3
L'Aurore,1899,0,0,3,1
L'Aurore,1899,0,0,14,11
L'Aurore,1899,1,0,8,11
L'Aurore,1899,3,0,19,4
L'Aurore,1899,2,0,16,7
L'Aurore,1899,1,0,6,5
L'Aurore,1899,2,1,21,12
L'Aurore,1899,1,0,7,4
L'Aurore,1899,1,0,12,3
L'Aurore,1899,2,1,7,9
L'Aurore,1899,2,0,15,6
L'Aurore,1899,1,0,5,4
L'Aurore,1899,0,1,14,11
L'Aurore,1899,0,0,5,3
L'Aurore,1899,1,0,15,4
L'Aurore,1899,0,2,11,3
L'Aurore,1899,0,2,17,14
L'Aurore,1899,1,1,5,11
L'Aurore,1899,1,0,0,0
L'Aurore,1899,0,0,18,8
L'Aurore,1899,0,2,15,13
L'Aurore,1899,0,1,20,14
L'Aurore,1899,0,0,10,6
L'Aurore,1899,4,0,7,5
L'Aurore,1899,3,0,0,0
L'Aurore,1899,0,0,3,0
L'Aurore,1899,0,0,4,8
L'Aurore,1899,1,0,5,9
L'Aurore,1899,0,1,14,10
L'Aurore,1899,1,1,7,10
L'Aurore,1899,0,0,23,11
L'Aurore,1899,0,0,9,0
L'Aurore,1899,1,0,20,16
L'Aurore,1899,0,2,9,12
L'Aurore,1899,2,4,17,9
L'Aurore,1899,0,1,17,9
L'Aurore,1899,0,0,9,5
L'Aurore,1899,1,1,18,14
L'Aurore,1900,0,0,10,5
L'Aurore,1900,0,1,22,6
L'Aurore,1900,1,0,12,8
L'Aurore,1900,0,4,47,8
L'Aurore,1900,1,0,30,6
L'Aurore,1900,1,0,22,15
L'Aurore,1900,0,0,26,7
L'Aurore,1900,0,0,21,2
L'Aurore,1900,0,0,9,0
